ts_iso,ts,address,coin,side,price,size
2025-11-21T16:22:13.998000+05:30,1763722333998,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82588.0,0.07612
2025-11-21T16:22:17.344000+05:30,1763722337344,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82580.0,0.01602
2025-11-21T16:22:57.808000+05:30,1763722377808,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82687.0,0.00803
2025-11-21T16:23:19.986000+05:30,1763722399986,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82688.0,0.2418
2025-11-21T16:23:21+05:30,1763722401000,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82697.0,0.00339
2025-11-21T16:23:21.404000+05:30,1763722401404,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82697.0,0.01906
2025-11-21T16:23:22.853000+05:30,1763722402853,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82697.0,0.0006
2025-11-21T16:23:24.140000+05:30,1763722404140,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82693.0,0.66795
2025-11-21T16:23:24.140000+05:30,1763722404140,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82694.0,0.51988
2025-11-21T16:23:24.140000+05:30,1763722404140,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82695.0,0.68832
2025-11-21T16:23:29.035000+05:30,1763722409035,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82695.0,0.04836
2025-11-21T16:23:34.307000+05:30,1763722414307,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82678.0,0.00605
2025-11-21T16:23:42.592000+05:30,1763722422592,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82667.0,0.01
2025-11-21T16:23:42.646000+05:30,1763722422646,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82667.0,0.03921
2025-11-21T16:23:46.869000+05:30,1763722426869,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82670.0,0.07811
2025-11-21T16:23:46.869000+05:30,1763722426869,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82671.0,0.07659
2025-11-21T16:23:46.869000+05:30,1763722426869,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82671.0,0.2404
2025-11-21T16:23:52.389000+05:30,1763722432389,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82706.0,0.01168
2025-11-21T16:23:55.048000+05:30,1763722435048,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82726.0,0.00769
2025-11-21T16:23:57.760000+05:30,1763722437760,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82739.0,0.00567
2025-11-21T16:23:57.884000+05:30,1763722437884,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82739.0,0.006
2025-11-21T16:23:57.884000+05:30,1763722437884,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82739.0,0.006
2025-11-21T16:24:13.340000+05:30,1763722453340,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82711.0,0.00253
2025-11-21T16:24:22.012000+05:30,1763722462012,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82744.0,0.03891
2025-11-21T16:24:34.954000+05:30,1763722474954,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82729.0,0.01435
2025-11-21T16:24:35.021000+05:30,1763722475021,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82729.0,0.0082
2025-11-21T16:24:43.332000+05:30,1763722483332,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82691.0,0.0004
2025-11-21T16:24:44.638000+05:30,1763722484638,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82694.0,0.04618
2025-11-21T16:25:16.070000+05:30,1763722516070,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82662.0,0.00014
2025-11-21T16:25:19.458000+05:30,1763722519458,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82665.0,0.5005
2025-11-21T16:25:19.901000+05:30,1763722519901,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82665.0,0.00927
2025-11-21T16:25:19.901000+05:30,1763722519901,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82665.0,0.0766
2025-11-21T16:25:19.901000+05:30,1763722519901,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82665.0,0.01413
2025-11-21T16:25:20.464000+05:30,1763722520464,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82665.0,0.00494
2025-11-21T16:25:24.992000+05:30,1763722524992,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82682.0,0.04639
2025-11-21T16:25:25.079000+05:30,1763722525079,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82682.0,0.00029
2025-11-21T16:25:28.012000+05:30,1763722528012,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82676.0,0.01812
2025-11-21T16:25:38.010000+05:30,1763722538010,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82673.0,0.06507
2025-11-21T16:25:39.581000+05:30,1763722539581,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82677.0,0.02481
2025-11-21T16:25:51.136000+05:30,1763722551136,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82766.0,0.01757
2025-11-21T16:25:51.136000+05:30,1763722551136,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82766.0,0.03076
2025-11-21T16:26:01.548000+05:30,1763722561548,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82738.0,0.07663
2025-11-21T16:26:01.548000+05:30,1763722561548,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82738.0,0.57113
2025-11-21T16:26:11.192000+05:30,1763722571192,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82747.0,0.57121
2025-11-21T16:26:11.192000+05:30,1763722571192,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82747.0,0.07846
2025-11-21T16:26:11.192000+05:30,1763722571192,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82748.0,0.07756
2025-11-21T16:26:11.192000+05:30,1763722571192,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82749.0,0.39671
2025-11-21T16:26:12.072000+05:30,1763722572072,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82744.0,0.01
2025-11-21T16:26:12.072000+05:30,1763722572072,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82744.0,0.06886
2025-11-21T16:26:12.072000+05:30,1763722572072,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82745.0,0.07562
2025-11-21T16:26:12.424000+05:30,1763722572424,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82745.0,0.00113
2025-11-21T16:26:18.091000+05:30,1763722578091,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82722.0,0.00036
2025-11-21T16:26:18.853000+05:30,1763722578853,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82724.0,0.00439
2025-11-21T16:26:19.001000+05:30,1763722579001,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82724.0,0.0003
2025-11-21T16:26:19.001000+05:30,1763722579001,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82724.0,0.0009
2025-11-21T16:26:19.547000+05:30,1763722579547,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82734.0,0.02909
2025-11-21T16:26:19.717000+05:30,1763722579717,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82734.0,0.54675
2025-11-21T16:26:20.904000+05:30,1763722580904,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82736.0,0.01343
2025-11-21T16:26:21.078000+05:30,1763722581078,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82736.0,0.00346
2025-11-21T16:26:21.085000+05:30,1763722581085,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82736.0,0.03994
2025-11-21T16:26:27.566000+05:30,1763722587566,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82737.0,0.00137
2025-11-21T16:26:36.153000+05:30,1763722596153,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82725.0,0.56147
2025-11-21T16:26:36.153000+05:30,1763722596153,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82725.0,0.56521
2025-11-21T16:26:36.153000+05:30,1763722596153,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82727.0,0.56591
2025-11-21T16:26:36.153000+05:30,1763722596153,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82728.0,0.18133
2025-11-21T16:26:36.153000+05:30,1763722596153,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82729.0,0.57171
2025-11-21T16:26:36.153000+05:30,1763722596153,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82729.0,0.5744
2025-11-21T16:26:36.153000+05:30,1763722596153,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82731.0,0.56926
2025-11-21T16:26:36.153000+05:30,1763722596153,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82733.0,0.57032
2025-11-21T16:26:59.187000+05:30,1763722619187,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82647.0,0.04839
2025-11-21T16:27:11.070000+05:30,1763722631070,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82643.0,0.00047
2025-11-21T16:27:11.287000+05:30,1763722631287,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82644.0,0.00087
2025-11-21T16:27:21.028000+05:30,1763722641028,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82676.0,0.00308
2025-11-21T16:27:21.795000+05:30,1763722641795,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82680.0,0.01125
2025-11-21T16:27:22.059000+05:30,1763722642059,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82680.0,0.00042
2025-11-21T16:27:22.334000+05:30,1763722642334,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82681.0,0.00599
2025-11-21T16:27:35.520000+05:30,1763722655520,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82698.0,0.07983
2025-11-21T16:27:35.520000+05:30,1763722655520,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82699.0,0.07879
2025-11-21T16:27:35.520000+05:30,1763722655520,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82700.0,0.07779
2025-11-21T16:27:35.520000+05:30,1763722655520,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82700.0,0.3065
2025-11-21T16:27:47.268000+05:30,1763722667268,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82718.0,0.06359
2025-11-21T16:27:50.484000+05:30,1763722670484,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82727.0,0.00982
2025-11-21T16:27:51.009000+05:30,1763722671009,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82727.0,0.00345
2025-11-21T16:27:55.045000+05:30,1763722675045,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82735.0,0.0003
2025-11-21T16:27:55.590000+05:30,1763722675590,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82735.0,0.08016
2025-11-21T16:27:56.597000+05:30,1763722676597,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82718.0,0.08011
2025-11-21T16:27:56.597000+05:30,1763722676597,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82718.0,0.61139
2025-11-21T16:28:03.030000+05:30,1763722683030,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82757.0,0.03553
2025-11-21T16:28:23.306000+05:30,1763722703306,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82729.0,0.08107
2025-11-21T16:28:23.306000+05:30,1763722703306,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82732.0,0.58899
2025-11-21T16:28:33.242000+05:30,1763722713242,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82749.0,0.00561
2025-11-21T16:28:38.283000+05:30,1763722718283,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82741.0,0.02362
2025-11-21T16:29:07.389000+05:30,1763722747389,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82753.0,0.00599
2025-11-21T16:29:07.466000+05:30,1763722747466,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82754.0,0.08083
2025-11-21T16:29:07.466000+05:30,1763722747466,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82755.0,0.07861
2025-11-21T16:29:07.466000+05:30,1763722747466,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82756.0,0.08106
2025-11-21T16:29:07.466000+05:30,1763722747466,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82757.0,0.07984
2025-11-21T16:29:08.269000+05:30,1763722748269,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82760.0,0.06857
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82766.0,0.08065
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82767.0,0.07824
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82768.0,0.63045
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82768.0,0.63372
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82768.0,0.07995
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82770.0,0.62857
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82770.0,0.08049
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82771.0,0.07902
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82772.0,0.62438
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82772.0,0.64403
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82773.0,0.07889
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82774.0,0.64064
2025-11-21T16:29:09.352000+05:30,1763722749352,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82774.0,0.07858
2025-11-21T16:29:10.484000+05:30,1763722750484,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82781.0,0.00599
2025-11-21T16:29:18.625000+05:30,1763722758625,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82776.0,0.07779
2025-11-21T16:29:18.625000+05:30,1763722758625,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82777.0,0.07818
2025-11-21T16:29:18.625000+05:30,1763722758625,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82777.0,0.11494
2025-11-21T16:29:18.934000+05:30,1763722758934,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82779.0,0.00599
2025-11-21T16:29:19.017000+05:30,1763722759017,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82779.0,0.00029
2025-11-21T16:29:19.017000+05:30,1763722759017,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82779.0,0.0009
2025-11-21T16:21:18.701000+05:30,1763722278701,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82462.0,0.00546
2025-11-21T16:21:53.046000+05:30,1763722313046,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82547.0,0.121
2025-11-21T16:22:26.035000+05:30,1763722346035,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82593.0,0.06588
2025-11-21T16:22:26.730000+05:30,1763722346730,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82606.0,0.03274
2025-11-21T16:23:51.483000+05:30,1763722431483,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82693.0,0.121
2025-11-21T16:24:16.209000+05:30,1763722456209,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82744.0,0.02661
2025-11-21T16:24:16.289000+05:30,1763722456289,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82744.0,0.0027
2025-11-21T16:24:33.684000+05:30,1763722473684,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82713.0,0.03552
2025-11-21T16:25:38.010000+05:30,1763722538010,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82673.0,0.121
2025-11-21T16:26:08.028000+05:30,1763722568028,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82758.0,0.121
2025-11-21T16:26:11.192000+05:30,1763722571192,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82747.0,0.121
2025-11-21T16:26:36.153000+05:30,1763722596153,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82733.0,0.121
2025-11-21T16:27:20.305000+05:30,1763722640305,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82671.0,0.03634
2025-11-21T16:28:08.680000+05:30,1763722688680,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82758.0,0.04068
2025-11-21T16:28:11.355000+05:30,1763722691355,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82751.0,0.121
2025-11-21T16:29:07.466000+05:30,1763722747466,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82758.0,0.07511
2025-11-21T16:29:09.352000+05:30,1763722749352,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82773.0,0.121
2025-11-21T16:28:06.139000+05:30,1763722686139,0x7fdafde5cfb5465924316eced2d3715494c517d1,BTC,buy,82737.0,0.0012
2025-11-21T16:28:06.139000+05:30,1763722686139,0x7fdafde5cfb5465924316eced2d3715494c517d1,BTC,buy,82735.0,0.07126
2025-11-21T16:30:17.677000+05:30,1763722817677,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,sell,82648.0,0.118
2025-11-21T16:30:17.677000+05:30,1763722817677,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,sell,82648.0,0.118
2025-11-21T16:30:17.677000+05:30,1763722817677,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,sell,82648.0,0.118
2025-11-21T16:32:00.105000+05:30,1763722920105,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,buy,82911.0,0.118
2025-11-21T16:32:00.704000+05:30,1763722920704,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,buy,82903.0,0.00599
2025-11-21T16:32:00.783000+05:30,1763722920783,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,buy,82903.0,0.11201
2025-11-21T16:31:13.364000+05:30,1763722873364,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82744.0,0.00814
2025-11-21T16:31:14.077000+05:30,1763722874077,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82744.0,3.76273
2025-11-21T16:31:14.284000+05:30,1763722874284,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82744.0,0.26008
2025-11-21T16:31:14.284000+05:30,1763722874284,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82744.0,1.34036
2025-11-21T16:33:54.652000+05:30,1763723034652,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.00121
2025-11-21T16:33:54.652000+05:30,1763723034652,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.025
2025-11-21T16:33:54.652000+05:30,1763723034652,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.025
2025-11-21T16:33:54.652000+05:30,1763723034652,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.025
2025-11-21T16:33:54.652000+05:30,1763723034652,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.025
2025-11-21T16:33:54.652000+05:30,1763723034652,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.025
2025-11-21T16:33:54.717000+05:30,1763723034717,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.025
2025-11-21T16:33:55.039000+05:30,1763723035039,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.00029
2025-11-21T16:33:55.039000+05:30,1763723035039,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.00599
2025-11-21T16:33:55.754000+05:30,1763723035754,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,0.00021
2025-11-21T16:33:56.583000+05:30,1763723036583,0xf517639a8872e756ac98d3c65507d2ebc25cc032,BTC,buy,82879.0,1.18294
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.26097
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.0605
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.12096
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.06172
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.36302
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,1.17787
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.0002
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.00041
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.00121
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.00242
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.00121
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.00242
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.03443
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.00121
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.00242
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.00363
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.121
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,1.22561
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.0605
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.31196
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.18169
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,1.21126
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,1.22035
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,0.0242
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,1.81693
2025-11-21T16:30:21.292000+05:30,1763722821292,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82639.0,1.7319
2025-11-21T16:30:54.725000+05:30,1763722854725,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.07098
2025-11-21T16:30:55.068000+05:30,1763722855068,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.0003
2025-11-21T16:30:56.471000+05:30,1763722856471,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.00599
2025-11-21T16:30:58.003000+05:30,1763722858003,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.00016
2025-11-21T16:30:58.003000+05:30,1763722858003,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.01476
2025-11-21T16:30:58.711000+05:30,1763722858711,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.00599
2025-11-21T16:31:00.749000+05:30,1763722860749,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.345
2025-11-21T16:31:00.749000+05:30,1763722860749,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.02448
2025-11-21T16:31:00.877000+05:30,1763722860877,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.58201
2025-11-21T16:31:00.877000+05:30,1763722860877,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.3865
2025-11-21T16:31:00.877000+05:30,1763722860877,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.82399
2025-11-21T16:31:00.877000+05:30,1763722860877,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.62576
2025-11-21T16:31:00.877000+05:30,1763722860877,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,1.06484
2025-11-21T16:31:00.877000+05:30,1763722860877,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,1.03825
2025-11-21T16:31:00.877000+05:30,1763722860877,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.24204
2025-11-21T16:31:00.877000+05:30,1763722860877,0x34365f472a3af2ff8167970a519931437e2c2094,BTC,buy,82671.0,0.26777
